D,Proposed,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,ProposedLTT,ProposedLTB,ProposedLTT2,ProposedLTTv2
157.0,75.6484375,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,970.595703125,48.2978515625,11.6484375,23.8984375,87.8984375,202.1484375,8.14892578125
158.0,75.994140625,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,973.978515625,48.4892578125,11.994140625,24.244140625,88.244140625,202.494140625,8.24462890625
159.0,75.994140625,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,973.978515625,48.4892578125,11.994140625,24.244140625,88.244140625,202.494140625,8.24462890625
160.0,76.337890625,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,977.353515625,48.6767578125,12.337890625,24.087890625,88.087890625,202.837890625,8.33837890625
161.0,76.337890625,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,977.353515625,48.6767578125,12.337890625,24.087890625,88.087890625,202.837890625,8.33837890625
162.0,76.6796875,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,980.720703125,48.8603515625,12.6796875,24.4296875,88.4296875,203.1796875,8.43017578125
163.0,76.6796875,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,980.720703125,48.8603515625,12.6796875,24.4296875,88.4296875,203.1796875,8.43017578125
164.0,77.01953125,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,984.080078125,49.0400390625,13.01953125,24.26953125,88.26953125,203.51953125,8.52001953125
165.0,77.01953125,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,984.080078125,49.0400390625,13.01953125,24.26953125,88.26953125,203.51953125,8.52001953125
166.0,77.357421875,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,987.431640625,49.2158203125,13.357421875,24.607421875,88.607421875,203.857421875,8.60791015625
167.0,77.357421875,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,987.431640625,49.2158203125,13.357421875,24.607421875,88.607421875,203.857421875,8.60791015625
168.0,77.693359375,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,990.775390625,49.3876953125,13.693359375,24.443359375,88.443359375,204.193359375,8.69384765625
169.0,77.693359375,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,990.775390625,49.3876953125,13.693359375,24.443359375,88.443359375,204.193359375,8.69384765625
170.0,78.02734375,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,994.111328125,49.5556640625,14.02734375,24.77734375,88.77734375,204.52734375,8.77783203125
171.0,78.02734375,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,994.111328125,49.5556640625,14.02734375,24.77734375,88.77734375,204.52734375,8.77783203125
172.0,78.359375,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,997.439453125,49.7197265625,14.359375,24.609375,88.609375,204.859375,8.85986328125
173.0,78.359375,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,997.439453125,49.7197265625,14.359375,24.609375,88.609375,204.859375,8.85986328125
174.0,78.689453125,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1000.759765625,49.8798828125,14.689453125,24.939453125,88.939453125,205.189453125,8.93994140625
175.0,78.689453125,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1000.759765625,49.8798828125,14.689453125,24.939453125,88.939453125,205.189453125,8.93994140625
176.0,79.017578125,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1004.072265625,50.0361328125,15.017578125,24.767578125,88.767578125,205.517578125,9.01806640625
177.0,79.017578125,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1004.072265625,50.0361328125,15.017578125,24.767578125,88.767578125,205.517578125,9.01806640625
178.0,79.34375,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1007.376953125,50.1884765625,15.34375,25.09375,89.09375,205.84375,9.09423828125
179.0,79.34375,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1007.376953125,50.1884765625,15.34375,25.09375,89.09375,205.84375,9.09423828125
180.0,79.66796875,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1010.673828125,50.3369140625,15.66796875,24.91796875,88.91796875,206.16796875,9.16845703125
181.0,79.66796875,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1010.673828125,50.3369140625,15.66796875,24.91796875,88.91796875,206.16796875,9.16845703125
182.0,79.990234375,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1013.962890625,50.4814453125,15.990234375,25.240234375,89.240234375,206.490234375,9.24072265625
183.0,79.990234375,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1013.962890625,50.4814453125,15.990234375,25.240234375,89.240234375,206.490234375,9.24072265625
184.0,80.310546875,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1017.244140625,50.6220703125,16.310546875,25.060546875,89.060546875,206.810546875,9.31103515625
185.0,80.310546875,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1017.244140625,50.6220703125,16.310546875,25.060546875,89.060546875,206.810546875,9.31103515625
186.0,80.62890625,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1020.517578125,50.7587890625,16.62890625,25.37890625,89.37890625,207.12890625,9.37939453125
187.0,80.62890625,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1020.517578125,50.7587890625,16.62890625,25.37890625,89.37890625,207.12890625,9.37939453125
188.0,80.9453125,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1023.783203125,50.8916015625,16.9453125,25.1953125,89.1953125,207.4453125,9.44580078125
189.0,80.9453125,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1023.783203125,50.8916015625,16.9453125,25.1953125,89.1953125,207.4453125,9.44580078125
190.0,81.259765625,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1027.041015625,51.0205078125,17.259765625,25.509765625,89.509765625,207.759765625,9.51025390625
191.0,81.259765625,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1027.041015625,51.0205078125,17.259765625,25.509765625,89.509765625,207.759765625,9.51025390625
192.0,81.572265625,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1030.291015625,51.1455078125,17.572265625,25.322265625,89.322265625,208.072265625,9.57275390625
193.0,81.572265625,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1030.291015625,51.1455078125,17.572265625,25.322265625,89.322265625,208.072265625,9.57275390625
194.0,81.8828125,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1033.533203125,51.2666015625,17.8828125,25.6328125,89.6328125,208.3828125,9.63330078125
195.0,81.8828125,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1033.533203125,51.2666015625,17.8828125,25.6328125,89.6328125,208.3828125,9.63330078125
196.0,82.19140625,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1036.767578125,51.3837890625,18.19140625,25.44140625,89.44140625,208.69140625,9.69189453125
197.0,82.19140625,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1036.767578125,51.3837890625,18.19140625,25.44140625,89.44140625,208.69140625,9.69189453125
198.0,82.498046875,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1039.994140625,51.4970703125,18.498046875,25.748046875,89.748046875,208.998046875,9.74853515625
199.0,82.498046875,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1039.994140625,51.4970703125,18.498046875,25.748046875,89.748046875,208.998046875,9.74853515625
200.0,82.802734375,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1043.212890625,51.6064453125,18.802734375,25.552734375,89.552734375,209.302734375,9.80322265625
201.0,82.802734375,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1043.212890625,51.6064453125,18.802734375,25.552734375,89.552734375,209.302734375,9.80322265625
202.0,83.10546875,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1046.423828125,51.7119140625,19.10546875,25.85546875,89.85546875,209.60546875,9.85595703125
203.0,83.10546875,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1046.423828125,51.7119140625,19.10546875,25.85546875,89.85546875,209.60546875,9.85595703125
204.0,83.40625,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1049.626953125,51.8134765625,19.40625,25.65625,89.65625,209.90625,9.90673828125
205.0,83.40625,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1049.626953125,51.8134765625,19.40625,25.65625,89.65625,209.90625,9.90673828125
206.0,83.705078125,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1052.822265625,51.9111328125,19.705078125,25.955078125,89.955078125,210.205078125,9.95556640625
207.0,83.705078125,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1052.822265625,51.9111328125,19.705078125,25.955078125,89.955078125,210.205078125,9.95556640625
208.0,84.001953125,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1056.009765625,52.0048828125,20.001953125,25.751953125,89.751953125,210.501953125,10.00244140625
209.0,84.001953125,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1056.009765625,52.0048828125,20.001953125,25.751953125,89.751953125,210.501953125,10.00244140625
210.0,84.296875,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1059.189453125,52.0947265625,20.296875,26.046875,90.046875,210.796875,10.04736328125
211.0,84.296875,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1059.189453125,52.0947265625,20.296875,26.046875,90.046875,210.796875,10.04736328125
212.0,84.58984375,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1062.361328125,52.1806640625,20.58984375,25.83984375,89.83984375,211.08984375,10.09033203125
213.0,84.58984375,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1062.361328125,52.1806640625,20.58984375,25.83984375,89.83984375,211.08984375,10.09033203125
214.0,84.880859375,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1065.525390625,52.2626953125,20.880859375,26.130859375,90.130859375,211.380859375,10.13134765625
215.0,84.880859375,84.880859375,63.2978515625,191.2978515625,36.7978515625,169.7626953125,1065.525390625,52.2626953125,20.880859375,26.130859375,90.130859375,211.380859375,10.13134765625
216.0,85.169921875,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1068.681640625,52.3408203125,21.169921875,25.919921875,89.919921875,211.669921875,10.17041015625
217.0,85.169921875,85.169921875,63.5869140625,191.5869140625,36.8369140625,170.3408203125,1068.681640625,52.3408203125,21.169921875,25.919921875,89.919921875,211.669921875,10.17041015625
218.0,85.45703125,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1071.830078125,52.4150390625,21.45703125,26.20703125,90.20703125,211.95703125,10.20751953125
219.0,85.45703125,85.20703125,63.8740234375,191.8740234375,36.8740234375,170.9150390625,1071.830078125,52.4150390625,21.45703125,26.20703125,90.20703125,211.95703125,10.20751953125
220.0,85.7421875,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1074.970703125,52.4853515625,21.7421875,25.9921875,89.9921875,212.2421875,10.24267578125
221.0,85.7421875,85.4921875,64.1591796875,192.1591796875,36.9091796875,171.4853515625,1074.970703125,52.4853515625,21.7421875,25.9921875,89.9921875,212.2421875,10.24267578125
222.0,86.025390625,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1078.103515625,52.5517578125,22.025390625,26.275390625,90.275390625,212.525390625,10.27587890625
223.0,86.025390625,86.025390625,64.4423828125,192.4423828125,36.9423828125,172.0517578125,1078.103515625,52.5517578125,22.025390625,26.275390625,90.275390625,212.525390625,10.27587890625
224.0,86.306640625,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1081.228515625,52.6142578125,22.306640625,26.056640625,90.056640625,212.806640625,10.30712890625
225.0,86.306640625,86.306640625,64.7236328125,192.7236328125,36.9736328125,172.6142578125,1081.228515625,52.6142578125,22.306640625,26.056640625,90.056640625,212.806640625,10.30712890625
226.0,86.5859375,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1084.345703125,52.6728515625,22.5859375,26.3359375,90.3359375,213.0859375,10.33642578125
227.0,86.5859375,86.3359375,65.0029296875,193.0029296875,37.0029296875,173.1728515625,1084.345703125,52.6728515625,22.5859375,26.3359375,90.3359375,213.0859375,10.33642578125
228.0,86.86328125,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1087.455078125,52.7275390625,22.86328125,26.11328125,90.11328125,213.36328125,10.36376953125
229.0,86.86328125,86.61328125,65.2802734375,193.2802734375,37.0302734375,173.7275390625,1087.455078125,52.7275390625,22.86328125,26.11328125,90.11328125,213.36328125,10.36376953125
230.0,87.138671875,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1090.556640625,52.7783203125,23.138671875,26.388671875,90.388671875,213.638671875,10.38916015625
231.0,87.138671875,87.138671875,65.5556640625,193.5556640625,37.0556640625,174.2783203125,1090.556640625,52.7783203125,23.138671875,26.388671875,90.388671875,213.638671875,10.38916015625
232.0,87.412109375,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1093.650390625,52.8251953125,23.412109375,26.162109375,90.162109375,213.912109375,10.41259765625
233.0,87.412109375,87.412109375,65.8291015625,193.8291015625,37.0791015625,174.8251953125,1093.650390625,52.8251953125,23.412109375,26.162109375,90.162109375,213.912109375,10.41259765625
234.0,87.68359375,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1096.736328125,52.8681640625,23.68359375,26.43359375,90.43359375,214.18359375,10.43408203125
235.0,87.68359375,87.43359375,66.1005859375,194.1005859375,37.1005859375,175.3681640625,1096.736328125,52.8681640625,23.68359375,26.43359375,90.43359375,214.18359375,10.43408203125
236.0,87.953125,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1099.814453125,52.9072265625,23.953125,26.203125,90.203125,214.453125,10.45361328125
237.0,87.953125,87.703125,66.3701171875,194.3701171875,37.1201171875,175.9072265625,1099.814453125,52.9072265625,23.953125,26.203125,90.203125,214.453125,10.45361328125
238.0,88.220703125,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1102.884765625,52.9423828125,24.220703125,26.470703125,90.470703125,214.720703125,10.47119140625
239.0,88.220703125,88.220703125,66.6376953125,194.6376953125,37.1376953125,176.4423828125,1102.884765625,52.9423828125,24.220703125,26.470703125,90.470703125,214.720703125,10.47119140625
240.0,88.486328125,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1105.947265625,52.9736328125,24.486328125,26.236328125,90.236328125,214.986328125,10.48681640625
241.0,88.486328125,88.486328125,66.9033203125,194.9033203125,37.1533203125,176.9736328125,1105.947265625,52.9736328125,24.486328125,26.236328125,90.236328125,214.986328125,10.48681640625
242.0,88.75,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1109.001953125,53.0009765625,24.75,26.5,90.5,215.25,10.50048828125
243.0,88.75,88.5,67.1669921875,195.1669921875,37.1669921875,177.5009765625,1109.001953125,53.0009765625,24.75,26.5,90.5,215.25,10.50048828125
244.0,89.01171875,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1112.048828125,53.0244140625,25.01171875,26.26171875,90.26171875,215.51171875,10.51220703125
245.0,89.01171875,88.76171875,67.4287109375,195.4287109375,37.1787109375,178.0244140625,1112.048828125,53.0244140625,25.01171875,26.26171875,90.26171875,215.51171875,10.51220703125
246.0,89.271484375,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1115.087890625,53.0439453125,25.271484375,26.521484375,90.521484375,215.771484375,10.52197265625
247.0,89.271484375,89.271484375,67.6884765625,195.6884765625,37.1884765625,178.5439453125,1115.087890625,53.0439453125,25.271484375,26.521484375,90.521484375,215.771484375,10.52197265625
248.0,89.529296875,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1118.119140625,53.0595703125,25.529296875,26.279296875,90.279296875,216.029296875,10.52978515625
249.0,89.529296875,89.529296875,67.9462890625,195.9462890625,37.1962890625,179.0595703125,1118.119140625,53.0595703125,25.529296875,26.279296875,90.279296875,216.029296875,10.52978515625
250.0,89.78515625,89.53515625,68.2021484375,196.2021484375,37.2021484375,179.5712890625,1121.142578125,53.0712890625,25.78515625,26.53515625,90.53515625,216.28515625,10.53564453125
