D,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,S1,S2,S3,S4,S5,Sanyal_98,Li
125.0,69.6015625,48.2685546875,176.2685546875,33.0185546875,139.7041015625,915.408203125,44.7041015625,5.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,32.7685546875,21.8515625
126.0,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,918.916015625,44.9580078125,6.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,33.1455078125,22.228515625
127.0,70.228515625,48.6455078125,176.6455078125,33.1455078125,140.4580078125,918.916015625,44.9580078125,6.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,33.1455078125,22.228515625
128.0,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,922.416015625,45.2080078125,6.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,17.5205078125,22.603515625
129.0,70.603515625,49.0205078125,177.0205078125,33.2705078125,141.2080078125,922.416015625,45.2080078125,6.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,17.5205078125,22.603515625
130.0,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,925.908203125,45.4541015625,6.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,17.8935546875,22.9765625
131.0,70.7265625,49.3935546875,177.3935546875,33.3935546875,141.9541015625,925.908203125,45.4541015625,6.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,17.8935546875,22.9765625
132.0,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,929.392578125,45.6962890625,7.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,18.2646484375,23.34765625
133.0,71.09765625,49.7646484375,177.7646484375,33.5146484375,142.6962890625,929.392578125,45.6962890625,7.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,18.2646484375,23.34765625
134.0,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,932.869140625,45.9345703125,7.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,18.6337890625,23.716796875
135.0,71.716796875,50.1337890625,178.1337890625,33.6337890625,143.4345703125,932.869140625,45.9345703125,7.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,18.6337890625,23.716796875
136.0,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,936.337890625,46.1689453125,8.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,19.0009765625,24.083984375
137.0,72.083984375,50.5009765625,178.5009765625,33.7509765625,144.1689453125,936.337890625,46.1689453125,8.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,19.0009765625,24.083984375
138.0,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,939.798828125,46.3994140625,8.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,19.3662109375,24.44921875
139.0,72.19921875,50.8662109375,178.8662109375,33.8662109375,144.8994140625,939.798828125,46.3994140625,8.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,19.3662109375,24.44921875
140.0,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,943.251953125,46.6259765625,8.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,19.7294921875,24.8125
141.0,72.5625,51.2294921875,179.2294921875,33.9794921875,145.6259765625,943.251953125,46.6259765625,8.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,19.7294921875,24.8125
142.0,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,946.697265625,46.8486328125,9.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,20.0908203125,25.173828125
143.0,73.173828125,51.5908203125,179.5908203125,34.0908203125,146.3486328125,946.697265625,46.8486328125,9.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,20.0908203125,25.173828125
144.0,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,950.134765625,47.0673828125,9.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,20.4501953125,25.533203125
145.0,73.533203125,51.9501953125,179.9501953125,34.2001953125,147.0673828125,950.134765625,47.0673828125,9.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,20.4501953125,25.533203125
146.0,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,953.564453125,47.2822265625,9.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,20.8076171875,25.890625
147.0,73.640625,52.3076171875,180.3076171875,34.3076171875,147.7822265625,953.564453125,47.2822265625,9.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,20.8076171875,25.890625
148.0,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,956.986328125,47.4931640625,10.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,21.1630859375,26.24609375
149.0,73.99609375,52.6630859375,180.6630859375,34.4130859375,148.4931640625,956.986328125,47.4931640625,10.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,21.1630859375,26.24609375
150.0,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,960.400390625,47.7001953125,10.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,21.5166015625,26.599609375
151.0,74.599609375,53.0166015625,181.0166015625,34.5166015625,149.2001953125,960.400390625,47.7001953125,10.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,21.5166015625,26.599609375
152.0,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,963.806640625,47.9033203125,10.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,21.8681640625,26.951171875
153.0,74.951171875,53.3681640625,181.3681640625,34.6181640625,149.9033203125,963.806640625,47.9033203125,10.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,21.8681640625,26.951171875
154.0,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,967.205078125,48.1025390625,11.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,22.2177734375,27.30078125
155.0,75.05078125,53.7177734375,181.7177734375,34.7177734375,150.6025390625,967.205078125,48.1025390625,11.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,22.2177734375,27.30078125
156.0,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,970.595703125,48.2978515625,11.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,22.5654296875,27.6484375
157.0,75.3984375,54.0654296875,182.0654296875,34.8154296875,151.2978515625,970.595703125,48.2978515625,11.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,22.5654296875,27.6484375
158.0,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,973.978515625,48.4892578125,11.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,22.9111328125,27.994140625
159.0,75.994140625,54.4111328125,182.4111328125,34.9111328125,151.9892578125,973.978515625,48.4892578125,11.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,22.9111328125,27.994140625
160.0,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,977.353515625,48.6767578125,12.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,23.2548828125,28.337890625
161.0,76.337890625,54.7548828125,182.7548828125,35.0048828125,152.6767578125,977.353515625,48.6767578125,12.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,23.2548828125,28.337890625
162.0,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,980.720703125,48.8603515625,12.6796875,76.6796875,24.4296875,8.43017578125,72.43017578125,40.43017578125,23.5966796875,28.6796875
163.0,76.4296875,55.0966796875,183.0966796875,35.0966796875,153.3603515625,980.720703125,48.8603515625,12.6796875,76.6796875,24.4296875,8.43017578125,72.43017578125,40.43017578125,23.5966796875,28.6796875
164.0,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,984.080078125,49.0400390625,13.01953125,77.01953125,24.26953125,8.52001953125,72.52001953125,40.52001953125,23.9365234375,29.01953125
165.0,76.76953125,55.4365234375,183.4365234375,35.1865234375,154.0400390625,984.080078125,49.0400390625,13.01953125,77.01953125,24.26953125,8.52001953125,72.52001953125,40.52001953125,23.9365234375,29.01953125
166.0,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,987.431640625,49.2158203125,13.357421875,77.357421875,24.607421875,8.60791015625,72.60791015625,40.60791015625,24.2744140625,29.357421875
167.0,77.357421875,55.7744140625,183.7744140625,35.2744140625,154.7158203125,987.431640625,49.2158203125,13.357421875,77.357421875,24.607421875,8.60791015625,72.60791015625,40.60791015625,24.2744140625,29.357421875
168.0,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,990.775390625,49.3876953125,13.693359375,77.693359375,24.443359375,8.69384765625,72.69384765625,40.69384765625,24.6103515625,29.693359375
169.0,77.693359375,56.1103515625,184.1103515625,35.3603515625,155.3876953125,990.775390625,49.3876953125,13.693359375,77.693359375,24.443359375,8.69384765625,72.69384765625,40.69384765625,24.6103515625,29.693359375
170.0,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,994.111328125,49.5556640625,14.02734375,78.02734375,24.77734375,8.77783203125,72.77783203125,40.77783203125,24.9443359375,30.02734375
171.0,77.77734375,56.4443359375,184.4443359375,35.4443359375,156.0556640625,994.111328125,49.5556640625,14.02734375,78.02734375,24.77734375,8.77783203125,72.77783203125,40.77783203125,24.9443359375,30.02734375
172.0,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,997.439453125,49.7197265625,14.359375,78.359375,24.609375,8.85986328125,72.85986328125,40.85986328125,25.2763671875,30.359375
173.0,78.109375,56.7763671875,184.7763671875,35.5263671875,156.7197265625,997.439453125,49.7197265625,14.359375,78.359375,24.609375,8.85986328125,72.85986328125,40.85986328125,25.2763671875,30.359375
174.0,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1000.759765625,49.8798828125,14.689453125,78.689453125,24.939453125,8.93994140625,72.93994140625,40.93994140625,25.6064453125,30.689453125
175.0,78.689453125,57.1064453125,185.1064453125,35.6064453125,157.3798828125,1000.759765625,49.8798828125,14.689453125,78.689453125,24.939453125,8.93994140625,72.93994140625,40.93994140625,25.6064453125,30.689453125
176.0,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1004.072265625,50.0361328125,15.017578125,79.017578125,24.767578125,9.01806640625,73.01806640625,41.01806640625,25.9345703125,31.017578125
177.0,79.017578125,57.4345703125,185.4345703125,35.6845703125,158.0361328125,1004.072265625,50.0361328125,15.017578125,79.017578125,24.767578125,9.01806640625,73.01806640625,41.01806640625,25.9345703125,31.017578125
178.0,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1007.376953125,50.1884765625,15.34375,79.34375,25.09375,9.09423828125,73.09423828125,41.09423828125,26.2607421875,31.34375
179.0,79.09375,57.7607421875,185.7607421875,35.7607421875,158.6884765625,1007.376953125,50.1884765625,15.34375,79.34375,25.09375,9.09423828125,73.09423828125,41.09423828125,26.2607421875,31.34375
180.0,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1010.673828125,50.3369140625,15.66796875,79.66796875,24.91796875,9.16845703125,73.16845703125,41.16845703125,26.5849609375,31.66796875
181.0,79.41796875,58.0849609375,186.0849609375,35.8349609375,159.3369140625,1010.673828125,50.3369140625,15.66796875,79.66796875,24.91796875,9.16845703125,73.16845703125,41.16845703125,26.5849609375,31.66796875
182.0,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1013.962890625,50.4814453125,15.990234375,79.990234375,25.240234375,9.24072265625,73.24072265625,41.24072265625,26.9072265625,31.990234375
183.0,79.990234375,58.4072265625,186.4072265625,35.9072265625,159.9814453125,1013.962890625,50.4814453125,15.990234375,79.990234375,25.240234375,9.24072265625,73.24072265625,41.24072265625,26.9072265625,31.990234375
184.0,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1017.244140625,50.6220703125,16.310546875,80.310546875,25.060546875,9.31103515625,73.31103515625,41.31103515625,27.2275390625,32.310546875
185.0,80.310546875,58.7275390625,186.7275390625,35.9775390625,160.6220703125,1017.244140625,50.6220703125,16.310546875,80.310546875,25.060546875,9.31103515625,73.31103515625,41.31103515625,27.2275390625,32.310546875
186.0,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1020.517578125,50.7587890625,16.62890625,80.62890625,25.37890625,9.37939453125,73.37939453125,41.37939453125,27.5458984375,32.62890625
187.0,80.37890625,59.0458984375,187.0458984375,36.0458984375,161.2587890625,1020.517578125,50.7587890625,16.62890625,80.62890625,25.37890625,9.37939453125,73.37939453125,41.37939453125,27.5458984375,32.62890625
188.0,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1023.783203125,50.8916015625,16.9453125,80.9453125,25.1953125,9.44580078125,73.44580078125,41.44580078125,27.8623046875,32.9453125
189.0,80.6953125,59.3623046875,187.3623046875,36.1123046875,161.8916015625,1023.783203125,50.8916015625,16.9453125,80.9453125,25.1953125,9.44580078125,73.44580078125,41.44580078125,27.8623046875,32.9453125
190.0,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1027.041015625,51.0205078125,17.259765625,81.259765625,25.509765625,9.51025390625,73.51025390625,41.51025390625,28.1767578125,33.259765625
191.0,81.259765625,59.6767578125,187.6767578125,36.1767578125,162.5205078125,1027.041015625,51.0205078125,17.259765625,81.259765625,25.509765625,9.51025390625,73.51025390625,41.51025390625,28.1767578125,33.259765625
192.0,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1030.291015625,51.1455078125,17.572265625,81.572265625,25.322265625,9.57275390625,73.57275390625,41.57275390625,28.4892578125,33.572265625
193.0,81.572265625,59.9892578125,187.9892578125,36.2392578125,163.1455078125,1030.291015625,51.1455078125,17.572265625,81.572265625,25.322265625,9.57275390625,73.57275390625,41.57275390625,28.4892578125,33.572265625
194.0,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1033.533203125,51.2666015625,17.8828125,81.8828125,25.6328125,9.63330078125,73.63330078125,41.63330078125,28.7998046875,33.8828125
195.0,81.6328125,60.2998046875,188.2998046875,36.2998046875,163.7666015625,1033.533203125,51.2666015625,17.8828125,81.8828125,25.6328125,9.63330078125,73.63330078125,41.63330078125,28.7998046875,33.8828125
196.0,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1036.767578125,51.3837890625,18.19140625,82.19140625,25.44140625,9.69189453125,73.69189453125,41.69189453125,29.1083984375,34.19140625
197.0,81.94140625,60.6083984375,188.6083984375,36.3583984375,164.3837890625,1036.767578125,51.3837890625,18.19140625,82.19140625,25.44140625,9.69189453125,73.69189453125,41.69189453125,29.1083984375,34.19140625
198.0,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1039.994140625,51.4970703125,18.498046875,82.498046875,25.748046875,9.74853515625,73.74853515625,41.74853515625,29.4150390625,34.498046875
199.0,82.498046875,60.9150390625,188.9150390625,36.4150390625,164.9970703125,1039.994140625,51.4970703125,18.498046875,82.498046875,25.748046875,9.74853515625,73.74853515625,41.74853515625,29.4150390625,34.498046875
200.0,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1043.212890625,51.6064453125,18.802734375,82.802734375,25.552734375,9.80322265625,73.80322265625,41.80322265625,29.7197265625,34.802734375
201.0,82.802734375,61.2197265625,189.2197265625,36.4697265625,165.6064453125,1043.212890625,51.6064453125,18.802734375,82.802734375,25.552734375,9.80322265625,73.80322265625,41.80322265625,29.7197265625,34.802734375
202.0,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1046.423828125,51.7119140625,19.10546875,83.10546875,25.85546875,9.85595703125,73.85595703125,41.85595703125,30.0224609375,35.10546875
203.0,82.85546875,61.5224609375,189.5224609375,36.5224609375,166.2119140625,1046.423828125,51.7119140625,19.10546875,83.10546875,25.85546875,9.85595703125,73.85595703125,41.85595703125,30.0224609375,35.10546875
204.0,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1049.626953125,51.8134765625,19.40625,83.40625,25.65625,9.90673828125,73.90673828125,41.90673828125,30.3232421875,35.40625
205.0,83.15625,61.8232421875,189.8232421875,36.5732421875,166.8134765625,1049.626953125,51.8134765625,19.40625,83.40625,25.65625,9.90673828125,73.90673828125,41.90673828125,30.3232421875,35.40625
206.0,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1052.822265625,51.9111328125,19.705078125,83.705078125,25.955078125,9.95556640625,73.95556640625,41.95556640625,30.6220703125,35.705078125
207.0,83.705078125,62.1220703125,190.1220703125,36.6220703125,167.4111328125,1052.822265625,51.9111328125,19.705078125,83.705078125,25.955078125,9.95556640625,73.95556640625,41.95556640625,30.6220703125,35.705078125
208.0,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1056.009765625,52.0048828125,20.001953125,84.001953125,25.751953125,10.00244140625,74.00244140625,42.00244140625,30.9189453125,36.001953125
209.0,84.001953125,62.4189453125,190.4189453125,36.6689453125,168.0048828125,1056.009765625,52.0048828125,20.001953125,84.001953125,25.751953125,10.00244140625,74.00244140625,42.00244140625,30.9189453125,36.001953125
210.0,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1059.189453125,52.0947265625,20.296875,84.296875,26.046875,10.04736328125,74.04736328125,42.04736328125,31.2138671875,36.296875
211.0,84.046875,62.7138671875,190.7138671875,36.7138671875,168.5947265625,1059.189453125,52.0947265625,20.296875,84.296875,26.046875,10.04736328125,74.04736328125,42.04736328125,31.2138671875,36.296875
212.0,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1062.361328125,52.1806640625,20.58984375,84.58984375,25.83984375,10.09033203125,74.09033203125,42.09033203125,31.5068359375,36.58984375
213.0,84.33984375,63.0068359375,191.0068359375,36.7568359375,169.1806640625,1062.361328125,52.1806640625,20.58984375,84.58984375,25.83984375,10.09033203125,74.09033203125,42.09033203125,31.5068359375,36.58984375
