t, vcin_pseudo, vcip_pseudo
 3.65851E-07 , 6.28402E-01 , 6.21539E-01 
 3.65851E-07 , 6.28295E-01 , 6.21646E-01 
 3.65851E-07 , 6.28209E-01 , 6.21732E-01 
 3.65851E-07 , 6.28079E-01 , 6.21863E-01 
 3.65852E-07 , 6.27920E-01 , 6.22022E-01 
 3.65853E-07 , 6.27789E-01 , 6.22153E-01 
 3.65854E-07 , 6.27742E-01 , 6.22200E-01 
 3.65856E-07 , 6.27735E-01 , 6.22207E-01 
 3.65859E-07 , 6.27732E-01 , 6.22210E-01 
 3.65863E-07 , 6.27726E-01 , 6.22216E-01 
 3.65869E-07 , 6.27724E-01 , 6.22218E-01 
 3.65984E-07 , 6.27724E-01 , 6.22218E-01 
 3.72099E-07 , 6.27719E-01 , 6.22222E-01 
 3.72099E-07 , 6.02936E-01 , 6.47005E-01 
 3.72099E-07 , 6.02022E-01 , 6.47919E-01 
 3.72099E-07 , 6.02778E-01 , 6.47164E-01 
 3.72099E-07 , 6.04408E-01 , 6.45533E-01 
 3.72099E-07 , 6.07280E-01 , 6.42662E-01 
 3.72099E-07 , 6.09042E-01 , 6.40899E-01 
 3.72099E-07 , 6.10617E-01 , 6.39325E-01 
 3.72099E-07 , 6.12605E-01 , 6.37337E-01 
 3.72099E-07 , 6.14637E-01 , 6.35305E-01 
 3.72099E-07 , 6.16112E-01 , 6.33829E-01 
 3.72099E-07 , 6.17405E-01 , 6.32536E-01 
 3.72099E-07 , 6.18429E-01 , 6.31512E-01 
 3.72100E-07 , 6.19271E-01 , 6.30671E-01 
 3.72100E-07 , 6.19834E-01 , 6.30108E-01 
 3.72100E-07 , 6.20251E-01 , 6.29690E-01 
 3.72100E-07 , 6.20614E-01 , 6.29327E-01 
 3.72100E-07 , 6.20912E-01 , 6.29029E-01 
 3.72100E-07 , 6.21160E-01 , 6.28781E-01 
 3.72101E-07 , 6.21332E-01 , 6.28609E-01 
 3.72102E-07 , 6.21404E-01 , 6.28537E-01 
 3.72103E-07 , 6.21451E-01 , 6.28490E-01 
 3.72105E-07 , 6.21461E-01 , 6.28480E-01 
 3.72108E-07 , 6.21462E-01 , 6.28480E-01 
 3.72112E-07 , 6.21467E-01 , 6.28474E-01 
 3.72118E-07 , 6.21470E-01 , 6.28471E-01 
 3.72205E-07 , 6.21470E-01 , 6.28472E-01 
 3.78349E-07 , 6.21481E-01 , 6.28489E-01 
 3.78349E-07 , 6.24515E-01 , 6.25323E-01 
 3.78349E-07 , 6.27721E-01 , 6.22105E-01 
 3.78349E-07 , 6.30064E-01 , 6.19762E-01 
 3.78349E-07 , 6.31404E-01 , 6.18430E-01 
 3.78349E-07 , 6.31923E-01 , 6.17922E-01 
 3.78349E-07 , 6.31706E-01 , 6.18157E-01 
 3.78349E-07 , 6.30914E-01 , 6.18963E-01 
 3.78349E-07 , 6.30300E-01 , 6.19586E-01 
 3.78349E-07 , 6.29685E-01 , 6.20207E-01 
 3.78349E-07 , 6.28839E-01 , 6.21061E-01 
 3.78349E-07 , 6.27912E-01 , 6.21996E-01 
 3.78349E-07 , 6.27063E-01 , 6.22853E-01 
 3.78349E-07 , 6.26296E-01 , 6.23627E-01 
 3.78350E-07 , 6.25789E-01 , 6.24138E-01 
 3.78350E-07 , 6.25412E-01 , 6.24519E-01 
 3.78350E-07 , 6.25148E-01 , 6.24786E-01 
 3.78350E-07 , 6.24955E-01 , 6.24981E-01 
 3.78350E-07 , 6.24802E-01 , 6.25136E-01 
 3.78351E-07 , 6.24687E-01 , 6.25252E-01 
 3.78351E-07 , 6.24663E-01 , 6.25276E-01 
 3.78351E-07 , 6.24646E-01 , 6.25293E-01 
 3.78352E-07 , 6.24624E-01 , 6.25316E-01 
 3.78352E-07 , 6.24604E-01 , 6.25336E-01 
 3.78354E-07 , 6.24594E-01 , 6.25346E-01 
 3.78362E-07 , 6.24594E-01 , 6.25346E-01 
 3.78369E-07 , 6.24591E-01 , 6.25349E-01 
 3.78811E-07 , 6.24592E-01 , 6.25350E-01 
 3.84599E-07 , 6.24602E-01 , 6.25366E-01 
 3.84599E-07 , 6.29695E-01 , 6.20067E-01 
 3.84599E-07 , 6.31603E-01 , 6.18182E-01 
 3.84599E-07 , 6.31865E-01 , 6.17947E-01 
 3.84599E-07 , 6.31402E-01 , 6.18432E-01 
 3.84599E-07 , 6.30696E-01 , 6.19158E-01 
 3.84599E-07 , 6.29972E-01 , 6.19897E-01 
 3.84599E-07 , 6.28992E-01 , 6.20895E-01 
 3.84599E-07 , 6.28454E-01 , 6.21441E-01 
 3.84599E-07 , 6.27690E-01 , 6.22217E-01 
 3.84599E-07 , 6.27253E-01 , 6.22662E-01 
 3.84599E-07 , 6.27009E-01 , 6.22911E-01 
 3.84599E-07 , 6.26831E-01 , 6.23093E-01 
 3.84599E-07 , 6.26663E-01 , 6.23265E-01 
 3.84600E-07 , 6.26505E-01 , 6.23426E-01 
 3.84600E-07 , 6.26366E-01 , 6.23568E-01 
 3.84600E-07 , 6.26259E-01 , 6.23678E-01 
 3.84601E-07 , 6.26198E-01 , 6.23741E-01 
 3.84601E-07 , 6.26184E-01 , 6.23755E-01 
 3.84601E-07 , 6.26175E-01 , 6.23764E-01 
 3.84602E-07 , 6.26165E-01 , 6.23775E-01 
 3.84602E-07 , 6.26156E-01 , 6.23783E-01 
 3.84604E-07 , 6.26152E-01 , 6.23787E-01 
 3.84718E-07 , 6.26151E-01 , 6.23789E-01 
 3.90849E-07 , 6.26160E-01 , 6.23807E-01 
 3.90849E-07 , 6.15776E-01 , 6.34191E-01 
 3.90849E-07 , 6.20636E-01 , 6.29332E-01 
 3.90849E-07 , 6.22724E-01 , 6.27244E-01 
 3.90849E-07 , 6.23682E-01 , 6.26286E-01 
 3.90849E-07 , 6.24162E-01 , 6.25805E-01 
 3.90849E-07 , 6.24574E-01 , 6.25394E-01 
 3.90849E-07 , 6.24761E-01 , 6.25206E-01 
 3.90849E-07 , 6.24888E-01 , 6.25079E-01 
 3.90849E-07 , 6.24989E-01 , 6.24978E-01 
 3.90849E-07 , 6.25101E-01 , 6.24866E-01 
 3.90850E-07 , 6.25211E-01 , 6.24756E-01 
 3.90850E-07 , 6.25286E-01 , 6.24681E-01 
 3.90850E-07 , 6.25336E-01 , 6.24632E-01 
 3.90851E-07 , 6.25361E-01 , 6.24606E-01 
 3.90852E-07 , 6.25372E-01 , 6.24596E-01 
 3.90853E-07 , 6.25378E-01 , 6.24589E-01 
 3.90877E-07 , 6.25380E-01 , 6.24588E-01 
 3.93806E-07 , 6.25392E-01 , 6.24602E-01 
 3.93919E-07 , 6.25392E-01 , 6.24603E-01 
 4.09591E-07 , 6.25453E-01 , 6.24683E-01 
 4.09601E-07 , 6.25452E-01 , 6.24684E-01 
 4.09603E-07 , 6.25448E-01 , 6.24684E-01 
 4.09603E-07 , 6.25444E-01 , 6.24684E-01 
 4.09603E-07 , 6.25437E-01 , 6.24684E-01 
 4.09603E-07 , 6.25425E-01 , 6.24685E-01 
 4.09604E-07 , 6.25354E-01 , 6.24688E-01 
 4.09604E-07 , 3.41981E-01 , 6.90797E-01 
 4.09604E-07 , 3.44251E-01 , 7.15652E-01 
 4.09604E-07 , 3.45525E-01 , 7.26770E-01 
 4.09604E-07 , 3.46567E-01 , 7.34997E-01 
 4.09604E-07 , 3.47374E-01 , 7.41655E-01 
 4.09604E-07 , 3.47963E-01 , 7.47479E-01 
 4.09604E-07 , 3.48514E-01 , 7.55327E-01 
 4.09604E-07 , 3.48724E-01 , 7.60190E-01 
 4.09604E-07 , 3.48847E-01 , 7.64801E-01 
 4.09604E-07 , 3.48945E-01 , 7.73377E-01 
 4.09604E-07 , 3.48947E-01 , 7.83071E-01 
 4.09604E-07 , 3.48905E-01 , 7.93426E-01 
 4.09604E-07 , 3.48866E-01 , 8.03990E-01 
 4.09604E-07 , 3.48843E-01 , 8.14345E-01 
 4.09604E-07 , 3.48816E-01 , 8.24127E-01 
 4.09604E-07 , 3.48731E-01 , 8.33857E-01 
 4.09604E-07 , 3.48553E-01 , 8.41588E-01 
 4.09604E-07 , 3.48177E-01 , 8.49172E-01 
 4.09605E-07 , 3.47558E-01 , 8.55515E-01 
 4.09605E-07 , 3.46729E-01 , 8.60299E-01 
 4.09605E-07 , 3.45665E-01 , 8.64004E-01 
 4.09605E-07 , 3.44340E-01 , 8.66875E-01 
 4.09605E-07 , 3.43170E-01 , 8.68557E-01 
 4.09606E-07 , 3.42435E-01 , 8.69360E-01 
 4.09606E-07 , 3.41710E-01 , 8.70019E-01 
 4.09606E-07 , 3.40308E-01 , 8.71042E-01 
 4.09606E-07 , 3.38505E-01 , 8.72039E-01 
 4.09607E-07 , 3.36347E-01 , 8.72964E-01 
 4.09607E-07 , 3.33499E-01 , 8.73973E-01 
 4.09608E-07 , 3.30649E-01 , 8.74900E-01 
 4.09609E-07 , 3.27785E-01 , 8.75822E-01 
 4.09612E-07 , 3.25039E-01 , 8.76715E-01 
 4.09614E-07 , 3.23475E-01 , 8.77223E-01 
 4.09618E-07 , 3.22754E-01 , 8.77456E-01 
 4.09623E-07 , 3.22529E-01 , 8.77530E-01 
 4.09629E-07 , 3.22506E-01 , 8.77539E-01 
 4.09638E-07 , 3.22475E-01 , 8.77553E-01 
 4.09656E-07 , 3.22429E-01 , 8.77574E-01 
 4.09691E-07 , 3.22403E-01 , 8.77595E-01 
 4.09748E-07 , 3.22377E-01 , 8.77624E-01 
 4.10012E-07 , 3.22234E-01 , 8.77765E-01 
 4.10364E-07 , 3.22047E-01 , 8.77953E-01 
 4.12053E-07 , 3.21146E-01 , 8.78853E-01 
 4.12675E-07 , 3.20816E-01 , 8.79184E-01 
 4.13402E-07 , 3.20430E-01 , 8.79570E-01 
 4.14077E-07 , 3.20072E-01 , 8.79929E-01 
 4.15022E-07 , 3.19571E-01 , 8.80429E-01 
 4.16516E-07 , 3.18782E-01 , 8.81219E-01 
 4.17014E-07 , 3.18519E-01 , 8.81481E-01 
 4.18572E-07 , 3.17699E-01 , 8.82301E-01 
 4.20206E-07 , 3.16841E-01 , 8.83159E-01 
 4.22411E-07 , 3.15689E-01 , 8.84311E-01 
 4.22668E-07 , 3.15555E-01 , 8.84445E-01 
 4.23181E-07 , 3.15287E-01 , 8.84712E-01 
 4.24209E-07 , 3.14753E-01 , 8.85247E-01 
 4.25311E-07 , 3.14181E-01 , 8.85819E-01 
 4.25903E-07 , 3.13874E-01 , 8.86126E-01 
 4.26579E-07 , 3.13524E-01 , 8.86476E-01 
 4.27526E-07 , 3.13035E-01 , 8.86966E-01 
 4.28600E-07 , 3.12480E-01 , 8.87519E-01 
 4.29170E-07 , 3.12187E-01 , 8.87813E-01 
 4.29929E-07 , 3.11797E-01 , 8.88203E-01 
 4.31490E-07 , 3.10997E-01 , 8.89004E-01 
 4.32296E-07 , 3.10583E-01 , 8.89417E-01 
 4.32888E-07 , 3.10281E-01 , 8.89719E-01 
 4.34070E-07 , 3.09678E-01 , 8.90322E-01 
 4.34552E-07 , 3.09432E-01 , 8.90568E-01 
 4.34552E-07 , 2.81572E-01 , 8.62707E-01 
 4.34552E-07 , 2.77240E-01 , 8.58374E-01 
 4.34552E-07 , 2.74684E-01 , 8.55819E-01 
 4.34552E-07 , 2.73372E-01 , 8.54507E-01 
 4.34552E-07 , 2.72732E-01 , 8.53867E-01 
 4.34553E-07 , 2.72779E-01 , 8.53914E-01 
 4.34553E-07 , 2.73319E-01 , 8.54454E-01 
 4.34553E-07 , 2.74582E-01 , 8.55717E-01 
 4.34553E-07 , 2.77127E-01 , 8.58262E-01 
 4.34553E-07 , 2.80573E-01 , 8.61708E-01 
 4.34553E-07 , 2.85224E-01 , 8.66359E-01 
 4.34553E-07 , 2.90769E-01 , 8.71904E-01 
 4.34553E-07 , 2.96779E-01 , 8.77914E-01 
 4.34553E-07 , 3.02826E-01 , 8.83961E-01 
 4.34553E-07 , 3.08866E-01 , 8.90001E-01 
 4.34554E-07 , 3.14703E-01 , 8.95838E-01 
 4.34554E-07 , 3.18067E-01 , 8.99202E-01 
 4.34554E-07 , 3.22468E-01 , 9.03603E-01 
 4.34554E-07 , 3.24927E-01 , 9.06062E-01 
 4.34555E-07 , 3.27920E-01 , 9.09054E-01 
 4.34555E-07 , 3.29591E-01 , 9.10725E-01 
 4.34555E-07 , 3.30786E-01 , 9.11921E-01 
 4.34555E-07 , 3.31836E-01 , 9.12971E-01 
 4.34556E-07 , 3.32666E-01 , 9.13801E-01 
 4.34556E-07 , 3.33325E-01 , 9.14460E-01 
 4.34557E-07 , 3.33809E-01 , 9.14944E-01 
 4.34557E-07 , 3.34130E-01 , 9.15265E-01 
 4.34558E-07 , 3.34315E-01 , 9.15450E-01 
 4.34559E-07 , 3.34402E-01 , 9.15537E-01 
 4.34561E-07 , 3.34421E-01 , 9.15556E-01 
 4.34563E-07 , 3.34422E-01 , 9.15557E-01 
 4.34567E-07 , 3.34427E-01 , 9.15562E-01 
 4.34575E-07 , 3.34433E-01 , 9.15568E-01 
 4.34604E-07 , 3.34433E-01 , 9.15567E-01 
 4.34617E-07 , 3.34433E-01 , 9.15567E-01 
 4.40825E-07 , 3.34434E-01 , 9.15565E-01 
 4.40849E-07 , 3.34436E-01 , 9.15565E-01 
 4.40852E-07 , 3.34438E-01 , 9.15565E-01 
 4.40852E-07 , 3.34440E-01 , 9.15565E-01 
 4.40852E-07 , 3.34444E-01 , 9.15565E-01 
 4.40852E-07 , 3.34451E-01 , 9.15565E-01 
 4.40852E-07 , 3.34467E-01 , 9.15565E-01 
 4.40852E-07 , 3.34521E-01 , 9.15564E-01 
 4.40852E-07 , 6.73037E-01 , 8.54197E-01 
 4.40852E-07 , 6.61795E-01 , 8.42946E-01 
 4.40852E-07 , 6.53488E-01 , 8.34635E-01 
 4.40852E-07 , 6.46856E-01 , 8.28001E-01 
 4.40852E-07 , 6.38420E-01 , 8.19562E-01 
 4.40852E-07 , 6.31511E-01 , 8.12652E-01 
 4.40853E-07 , 6.23881E-01 , 8.05020E-01 
 4.40853E-07 , 6.17439E-01 , 7.98578E-01 
 4.40853E-07 , 6.11824E-01 , 7.92962E-01 
 4.40853E-07 , 6.04530E-01 , 7.85668E-01 
 4.40853E-07 , 5.95422E-01 , 7.76559E-01 
 4.40853E-07 , 5.87913E-01 , 7.69050E-01 
 4.40853E-07 , 5.80949E-01 , 7.62086E-01 
 4.40853E-07 , 5.71999E-01 , 7.53135E-01 
 4.40853E-07 , 5.63507E-01 , 7.44642E-01 
 4.40854E-07 , 5.56571E-01 , 7.37707E-01 
 4.40854E-07 , 5.52247E-01 , 7.33382E-01 
 4.40854E-07 , 5.47366E-01 , 7.28501E-01 
 4.40854E-07 , 5.44090E-01 , 7.25225E-01 
 4.40854E-07 , 5.42746E-01 , 7.23881E-01 
 4.40854E-07 , 5.41598E-01 , 7.22734E-01 
 4.40855E-07 , 5.39763E-01 , 7.20898E-01 
 4.40855E-07 , 5.38135E-01 , 7.19270E-01 
 4.40855E-07 , 5.36859E-01 , 7.17994E-01 
 4.40856E-07 , 5.35798E-01 , 7.16933E-01 
 4.40857E-07 , 5.35079E-01 , 7.16214E-01 
 4.40857E-07 , 5.34676E-01 , 7.15811E-01 
 4.40858E-07 , 5.34505E-01 , 7.15640E-01 
 4.40860E-07 , 5.34456E-01 , 7.15590E-01 
 4.40862E-07 , 5.34448E-01 , 7.15583E-01 
 4.40865E-07 , 5.34443E-01 , 7.15578E-01 
 4.40867E-07 , 5.34436E-01 , 7.15571E-01 
 4.40869E-07 , 5.34433E-01 , 7.15568E-01 
 4.40874E-07 , 5.34432E-01 , 7.15567E-01 
 4.40876E-07 , 5.34432E-01 , 7.15567E-01 
 4.40896E-07 , 5.34432E-01 , 7.15567E-01 
 4.41149E-07 , 5.34432E-01 , 7.15567E-01 
 4.47102E-07 , 5.34431E-01 , 7.15570E-01 
 4.47102E-07 , 5.34432E-01 , 7.15570E-01 
 4.47102E-07 , 5.91082E-01 , 7.14986E-01 
 4.47102E-07 , 6.02419E-01 , 7.14098E-01 
 4.47102E-07 , 6.10801E-01 , 7.13033E-01 
 4.47102E-07 , 6.16892E-01 , 7.11858E-01 
 4.47102E-07 , 6.23473E-01 , 7.09964E-01 
 4.47102E-07 , 6.26901E-01 , 7.08649E-01 
 4.47103E-07 , 6.31060E-01 , 7.06621E-01 
 4.47103E-07 , 6.35362E-01 , 7.03858E-01 
 4.47103E-07 , 6.38673E-01 , 7.01063E-01 
 4.47103E-07 , 6.41815E-01 , 6.97566E-01 
 4.47103E-07 , 6.44899E-01 , 6.92726E-01 
 4.47103E-07 , 6.47336E-01 , 6.86693E-01 
 4.47103E-07 , 6.48634E-01 , 6.80942E-01 
 4.47103E-07 , 6.49248E-01 , 6.73788E-01 
 4.47103E-07 , 6.49000E-01 , 6.66224E-01 
 4.47103E-07 , 6.48036E-01 , 6.58601E-01 
 4.47103E-07 , 6.46565E-01 , 6.51247E-01 
 4.47104E-07 , 6.44728E-01 , 6.44122E-01 
 4.47104E-07 , 6.43223E-01 , 6.39101E-01 
 4.47104E-07 , 6.41165E-01 , 6.32918E-01 
 4.47104E-07 , 6.39940E-01 , 6.29498E-01 
 4.47105E-07 , 6.38911E-01 , 6.26744E-01 
 4.47105E-07 , 6.37385E-01 , 6.22807E-01 
 4.47105E-07 , 6.36441E-01 , 6.20449E-01 
 4.47106E-07 , 6.35760E-01 , 6.18779E-01 
 4.47106E-07 , 6.35183E-01 , 6.17381E-01 
 4.47107E-07 , 6.34797E-01 , 6.16451E-01 
 4.47108E-07 , 6.34579E-01 , 6.15928E-01 
 4.47109E-07 , 6.34478E-01 , 6.15686E-01 
 4.47110E-07 , 6.34444E-01 , 6.15603E-01 
 4.47112E-07 , 6.34437E-01 , 6.15588E-01 
 4.47114E-07 , 6.34434E-01 , 6.15583E-01 
 4.47117E-07 , 6.34431E-01 , 6.15573E-01 
 4.47118E-07 , 6.34430E-01 , 6.15570E-01 
 4.47120E-07 , 6.34430E-01 , 6.15570E-01 
 4.47123E-07 , 6.34430E-01 , 6.15569E-01 
 4.47558E-07 , 6.34429E-01 , 6.15570E-01 
 4.50883E-07 , 6.34427E-01 , 6.15572E-01 
 4.53352E-07 , 6.34425E-01 , 6.15573E-01 
 4.53352E-07 , 6.04281E-01 , 6.45717E-01 
 4.53352E-07 , 5.99221E-01 , 6.50777E-01 
 4.53352E-07 , 5.95372E-01 , 6.54626E-01 
 4.53352E-07 , 5.92517E-01 , 6.57481E-01 
 4.53352E-07 , 5.90313E-01 , 6.59685E-01 
 4.53352E-07 , 5.88529E-01 , 6.61469E-01 
 4.53353E-07 , 5.85760E-01 , 6.64238E-01 
 4.53353E-07 , 5.83686E-01 , 6.66312E-01 
 4.53353E-07 , 5.81744E-01 , 6.68254E-01 
 4.53353E-07 , 5.79438E-01 , 6.70560E-01 
 4.53353E-07 , 5.77898E-01 , 6.72100E-01 
 4.53353E-07 , 5.77196E-01 , 6.72802E-01 
 4.53353E-07 , 5.77022E-01 , 6.72976E-01 
 4.53353E-07 , 5.77489E-01 , 6.72509E-01 
 4.53353E-07 , 5.78377E-01 , 6.71621E-01 
 4.53354E-07 , 5.79473E-01 , 6.70524E-01 
 4.53354E-07 , 5.80669E-01 , 6.69329E-01 
 4.53354E-07 , 5.81729E-01 , 6.68269E-01 
 4.53355E-07 , 5.82523E-01 , 6.67475E-01 
 4.53355E-07 , 5.83403E-01 , 6.66595E-01 
 4.53356E-07 , 5.83963E-01 , 6.66035E-01 
 4.53357E-07 , 5.84255E-01 , 6.65743E-01 
 4.53358E-07 , 5.84385E-01 , 6.65613E-01 
 4.53359E-07 , 5.84407E-01 , 6.65590E-01 
 4.53361E-07 , 5.84412E-01 , 6.65585E-01 
 4.53368E-07 , 5.84425E-01 , 6.65573E-01 
 4.53375E-07 , 5.84425E-01 , 6.65573E-01 
 4.53473E-07 , 5.84425E-01 , 6.65572E-01 
 4.59602E-07 , 5.84409E-01 , 6.65563E-01 
 4.59602E-07 , 5.85293E-01 , 6.64697E-01 
 4.59602E-07 , 5.86643E-01 , 6.63352E-01 
 4.59602E-07 , 5.88203E-01 , 6.61795E-01 
 4.59602E-07 , 5.89273E-01 , 6.60727E-01 
 4.59602E-07 , 5.91397E-01 , 6.58606E-01 
 4.59603E-07 , 5.95363E-01 , 6.54642E-01 
 4.59603E-07 , 5.99598E-01 , 6.50409E-01 
 4.59603E-07 , 6.03002E-01 , 6.47006E-01 
 4.59603E-07 , 6.06323E-01 , 6.43685E-01 
 4.59603E-07 , 6.09049E-01 , 6.40958E-01 
 4.59603E-07 , 6.10827E-01 , 6.39180E-01 
 4.59603E-07 , 6.11765E-01 , 6.38241E-01 
 4.59604E-07 , 6.12067E-01 , 6.37938E-01 
 4.59604E-07 , 6.11909E-01 , 6.38095E-01 
 4.59604E-07 , 6.11486E-01 , 6.38517E-01 
 4.59604E-07 , 6.11270E-01 , 6.38734E-01 
 4.59605E-07 , 6.11060E-01 , 6.38943E-01 
 4.59605E-07 , 6.10684E-01 , 6.39319E-01 
 4.59605E-07 , 6.10204E-01 , 6.39798E-01 
 4.59606E-07 , 6.09805E-01 , 6.40196E-01 
 4.59607E-07 , 6.09556E-01 , 6.40446E-01 
 4.59608E-07 , 6.09452E-01 , 6.40550E-01 
 4.59610E-07 , 6.09437E-01 , 6.40565E-01 
 4.59612E-07 , 6.09438E-01 , 6.40564E-01 
 4.59617E-07 , 6.09428E-01 , 6.40574E-01 
 4.59617E-07 , 6.09426E-01 , 6.40576E-01 
 4.59619E-07 , 6.09424E-01 , 6.40577E-01 
 4.59663E-07 , 6.09424E-01 , 6.40578E-01 
 4.65852E-07 , 6.09431E-01 , 6.40592E-01 
 4.65852E-07 , 6.10790E-01 , 6.39199E-01 
 4.65852E-07 , 6.12266E-01 , 6.37717E-01 
 4.65852E-07 , 6.13883E-01 , 6.36095E-01 
 4.65852E-07 , 6.16287E-01 , 6.33688E-01 
 4.65852E-07 , 6.18474E-01 , 6.31500E-01 
 4.65853E-07 , 6.20947E-01 , 6.29026E-01 
 4.65853E-07 , 6.24119E-01 , 6.25855E-01 
 4.65853E-07 , 6.25859E-01 , 6.24117E-01 
 4.65853E-07 , 6.26913E-01 , 6.23064E-01 
 4.65853E-07 , 6.27575E-01 , 6.22405E-01 
 4.65853E-07 , 6.27672E-01 , 6.22311E-01 
 4.65853E-07 , 6.27286E-01 , 6.22699E-01 
 4.65853E-07 , 6.26536E-01 , 6.23451E-01 
 4.65853E-07 , 6.25615E-01 , 6.24375E-01 
 4.65853E-07 , 6.24653E-01 , 6.25338E-01 
 4.65854E-07 , 6.23742E-01 , 6.26251E-01 
 4.65854E-07 , 6.23053E-01 , 6.26941E-01 
 4.65854E-07 , 6.22561E-01 , 6.27433E-01 
 4.65854E-07 , 6.22496E-01 , 6.27499E-01 
 4.65854E-07 , 6.22439E-01 , 6.27556E-01 
 4.65855E-07 , 6.22344E-01 , 6.27651E-01 
 4.65855E-07 , 6.22206E-01 , 6.27789E-01 
 4.65855E-07 , 6.22055E-01 , 6.27941E-01 
 4.65857E-07 , 6.21954E-01 , 6.28041E-01 
 4.65858E-07 , 6.21930E-01 , 6.28065E-01 
 4.65860E-07 , 6.21927E-01 , 6.28068E-01 
 4.65869E-07 , 6.21917E-01 , 6.28078E-01 
 4.65887E-07 , 6.21917E-01 , 6.28078E-01 
 4.69286E-07 , 6.21921E-01 , 6.28086E-01 
 4.72102E-07 , 6.21924E-01 , 6.28092E-01 
 4.72102E-07 , 6.24792E-01 , 6.25175E-01 
 4.72102E-07 , 6.27123E-01 , 6.22839E-01 
 4.72102E-07 , 6.29298E-01 , 6.20662E-01 
 4.72102E-07 , 6.31922E-01 , 6.18039E-01 
 4.72102E-07 , 6.33691E-01 , 6.16273E-01 
 4.72103E-07 , 6.34960E-01 , 6.15008E-01 
 4.72103E-07 , 6.35361E-01 , 6.14611E-01 
 4.72103E-07 , 6.35232E-01 , 6.14743E-01 
 4.72103E-07 , 6.34814E-01 , 6.15164E-01 
 4.72103E-07 , 6.34111E-01 , 6.15870E-01 
 4.72103E-07 , 6.33214E-01 , 6.16770E-01 
 4.72103E-07 , 6.32126E-01 , 6.17861E-01 
 4.72103E-07 , 6.31053E-01 , 6.18936E-01 
 4.72103E-07 , 6.30160E-01 , 6.19831E-01 
 4.72103E-07 , 6.29438E-01 , 6.20555E-01 
 4.72103E-07 , 6.28956E-01 , 6.21038E-01 
 4.72104E-07 , 6.28646E-01 , 6.21349E-01 
 4.72104E-07 , 6.28438E-01 , 6.21557E-01 
 4.72104E-07 , 6.28335E-01 , 6.21660E-01 
 4.72105E-07 , 6.28272E-01 , 6.21724E-01 
 4.72105E-07 , 6.28209E-01 , 6.21787E-01 
 4.72107E-07 , 6.28175E-01 , 6.21821E-01 
 4.72109E-07 , 6.28171E-01 , 6.21825E-01 
 4.72112E-07 , 6.28170E-01 , 6.21826E-01 
 4.72119E-07 , 6.28164E-01 , 6.21832E-01 
 4.72143E-07 , 6.28164E-01 , 6.21832E-01 
 4.78352E-07 , 6.28169E-01 , 6.21846E-01 
 4.78352E-07 , 6.06484E-01 , 6.43531E-01 
 4.78352E-07 , 6.08783E-01 , 6.41233E-01 
 4.78352E-07 , 6.11882E-01 , 6.38134E-01 
 4.78352E-07 , 6.14848E-01 , 6.35167E-01 
 4.78352E-07 , 6.18266E-01 , 6.31750E-01 
 4.78352E-07 , 6.20396E-01 , 6.29619E-01 
 4.78353E-07 , 6.21643E-01 , 6.28372E-01 
 4.78353E-07 , 6.22188E-01 , 6.27828E-01 
 4.78353E-07 , 6.22587E-01 , 6.27429E-01 
 4.78353E-07 , 6.23126E-01 , 6.26890E-01 
 4.78353E-07 , 6.23539E-01 , 6.26476E-01 
 4.78353E-07 , 6.23853E-01 , 6.26163E-01 
 4.78353E-07 , 6.24150E-01 , 6.25866E-01 
 4.78353E-07 , 6.24409E-01 , 6.25607E-01 
 4.78353E-07 , 6.24656E-01 , 6.25360E-01 
 4.78353E-07 , 6.24828E-01 , 6.25187E-01 
 4.78354E-07 , 6.24943E-01 , 6.25072E-01 
 4.78354E-07 , 6.24980E-01 , 6.25035E-01 
 4.78355E-07 , 6.25017E-01 , 6.24998E-01 
 4.78356E-07 , 6.25038E-01 , 6.24977E-01 
 4.78368E-07 , 6.25045E-01 , 6.24971E-01 
 4.78397E-07 , 6.25045E-01 , 6.24971E-01 
 4.84602E-07 , 6.25060E-01 , 6.24996E-01 
 4.84602E-07 , 6.09482E-01 , 6.40574E-01 
 4.84602E-07 , 6.14176E-01 , 6.35880E-01 
 4.84602E-07 , 6.17225E-01 , 6.32831E-01 
 4.84602E-07 , 6.19143E-01 , 6.30913E-01 
 4.84602E-07 , 6.20343E-01 , 6.29713E-01 
 4.84602E-07 , 6.21105E-01 , 6.28951E-01 
 4.84603E-07 , 6.21864E-01 , 6.28192E-01 
 4.84603E-07 , 6.22275E-01 , 6.27781E-01 
 4.84603E-07 , 6.22554E-01 , 6.27502E-01 
 4.84603E-07 , 6.22714E-01 , 6.27342E-01 
 4.84603E-07 , 6.22875E-01 , 6.27181E-01 
 4.84603E-07 , 6.23073E-01 , 6.26983E-01 
 4.84603E-07 , 6.23233E-01 , 6.26823E-01 
 4.84603E-07 , 6.23351E-01 , 6.26705E-01 
 4.84604E-07 , 6.23425E-01 , 6.26631E-01 
 4.84604E-07 , 6.23465E-01 , 6.26591E-01 
 4.84605E-07 , 6.23483E-01 , 6.26573E-01 
 4.84606E-07 , 6.23495E-01 , 6.26561E-01 
 4.84609E-07 , 6.23497E-01 , 6.26559E-01 
 4.84615E-07 , 6.23498E-01 , 6.26558E-01 
 4.84622E-07 , 6.23499E-01 , 6.26557E-01 
 4.88383E-07 , 6.23515E-01 , 6.26578E-01 
