t,v_swsamp
 5.18096E-05 , 0.00000E+00 
 5.18096E-05 , 9.00000E-01 
 5.18345E-05 , 9.00000E-01 
 5.18345E-05 , 3.15544E-28 
 5.19096E-05 , 0.00000E+00 
 5.19096E-05 , 9.00000E-01 
 5.19345E-05 , 9.00000E-01 
 5.19345E-05 , 5.99651E-23 
 5.20096E-05 , 0.00000E+00 
 5.20096E-05 , 9.00000E-01 
 5.20345E-05 , 9.00000E-01 
 5.20345E-05 , 0.00000E+00 
 5.21096E-05 , 0.00000E+00 
 5.21096E-05 , 9.00000E-01 
 5.21345E-05 , 9.00000E-01 
 5.21345E-05 ,-8.67245E-23 
 5.22096E-05 , 0.00000E+00 
 5.22096E-05 , 9.00000E-01 
 5.22345E-05 , 9.00000E-01 
 5.22345E-05 , 6.16298E-33 
 5.23096E-05 , 0.00000E+00 
 5.23096E-05 , 9.00000E-01 
 5.23345E-05 , 9.00000E-01 
 5.23345E-05 , 0.00000E+00 
 5.24096E-05 , 0.00000E+00 
 5.24096E-05 , 9.00000E-01 
 5.24345E-05 , 9.00000E-01 
 5.24345E-05 ,-3.08149E-33 
 5.25096E-05 , 0.00000E+00 
 5.25096E-05 , 9.00000E-01 
 5.25345E-05 , 9.00000E-01 
 5.25345E-05 , 5.04871E-39 
 5.26096E-05 , 0.00000E+00 
 5.26096E-05 , 9.00000E-01 
 5.26345E-05 , 9.00000E-01 
 5.26345E-05 , 2.26184E-19 
 5.27096E-05 , 0.00000E+00 
 5.27096E-05 , 9.00000E-01 
 5.27345E-05 , 9.00000E-01 
 5.27345E-05 , 6.16298E-33 
 5.28096E-05 , 0.00000E+00 
 5.28096E-05 , 9.00000E-01 
 5.28345E-05 , 9.00000E-01 
 5.28345E-05 , 2.86886E-13 
 5.29096E-05 , 0.00000E+00 
 5.29096E-05 , 9.00000E-01 
 5.29345E-05 , 9.00000E-01 
 5.29345E-05 , 6.16298E-33 
 5.30096E-05 , 0.00000E+00 
 5.30096E-05 , 9.00000E-01 
 5.30345E-05 , 9.00000E-01 
 5.30345E-05 , 3.45127E-31 
 5.31096E-05 , 0.00000E+00 
 5.31096E-05 , 9.00000E-01 
 5.31345E-05 , 9.00000E-01 
 5.31345E-05 , 3.94430E-31 
 5.32096E-05 , 0.00000E+00 
 5.32096E-05 , 9.00000E-01 
 5.32345E-05 , 9.00000E-01 
 5.32345E-05 , 0.00000E+00 
 5.33096E-05 , 0.00000E+00 
 5.33096E-05 , 9.00000E-01 
 5.33345E-05 , 9.00000E-01 
 5.33345E-05 ,-1.54074E-32 
 5.34096E-05 , 0.00000E+00 
 5.34096E-05 , 9.00000E-01 
 5.34345E-05 , 9.00000E-01 
 5.34345E-05 , 1.00974E-28 
 5.35096E-05 , 0.00000E+00 
 5.35096E-05 , 9.00000E-01 
 5.35345E-05 , 9.00000E-01 
 5.35345E-05 ,-2.52435E-29 
 5.36096E-05 , 0.00000E+00 
 5.36096E-05 , 9.00000E-01 
 5.36345E-05 , 9.00000E-01 
 5.36345E-05 , 3.08149E-33 
 5.37096E-05 , 0.00000E+00 
 5.37096E-05 , 9.00000E-01 
 5.37345E-05 , 9.00000E-01 
 5.37345E-05 ,-1.00974E-38 
 5.38096E-05 , 0.00000E+00 
 5.38096E-05 , 9.00000E-01 
 5.38345E-05 , 9.00000E-01 
 5.38345E-05 , 5.04871E-39 
 5.39096E-05 , 0.00000E+00 
 5.39096E-05 , 9.00000E-01 
 5.39345E-05 , 9.00000E-01 
 5.39345E-05 , 1.54074E-33 
 5.40096E-05 , 0.00000E+00 
 5.40096E-05 , 9.00000E-01 
 5.40345E-05 , 9.00000E-01 
 5.40345E-05 ,-2.01948E-28 
 5.41096E-05 , 0.00000E+00 
 5.41096E-05 , 9.00000E-01 
 5.41345E-05 , 9.00000E-01 
 5.41345E-05 , 4.52141E-20 
 5.42096E-05 , 0.00000E+00 
 5.42096E-05 , 9.00000E-01 
 5.42345E-05 , 9.00000E-01 
 5.42345E-05 ,-1.54074E-32 
 5.43096E-05 , 0.00000E+00 
 5.43096E-05 , 9.00000E-01 
 5.43345E-05 , 9.00000E-01 
 5.43345E-05 ,-1.23260E-32 
 5.44096E-05 , 0.00000E+00 
 5.44096E-05 , 9.00000E-01 
 5.44345E-05 , 9.00000E-01 
 5.44345E-05 , 2.42530E-19 
 5.45096E-05 , 0.00000E+00 
 5.45096E-05 , 9.00000E-01 
 5.45345E-05 , 9.00000E-01 
 5.45345E-05 , 2.86167E-13 
 5.46096E-05 , 0.00000E+00 
 5.46096E-05 , 9.00000E-01 
 5.46345E-05 , 9.00000E-01 
 5.46345E-05 ,-8.95280E-23 
 5.47096E-05 , 0.00000E+00 
 5.47096E-05 , 9.00000E-01 
 5.47345E-05 , 9.00000E-01 
 5.47345E-05 , 2.35072E-13 
 5.48096E-05 , 0.00000E+00 
 5.48096E-05 , 9.00000E-01 
 5.48345E-05 , 9.00000E-01 
 5.48345E-05 , 0.00000E+00 
 5.49096E-05 , 0.00000E+00 
 5.49096E-05 , 9.00000E-01 
 5.49345E-05 , 9.00000E-01 
 5.49345E-05 , 0.00000E+00 
 5.50096E-05 , 0.00000E+00 
 5.50096E-05 , 9.00000E-01 
 5.50345E-05 , 9.00000E-01 
 5.50345E-05 , 3.08149E-33 
 5.51096E-05 , 0.00000E+00 
 5.51096E-05 , 9.00000E-01 
 5.51345E-05 , 9.00000E-01 
 5.51345E-05 ,-6.16298E-33 
 5.52096E-05 , 0.00000E+00 
 5.52096E-05 , 9.00000E-01 
 5.52345E-05 , 9.00000E-01 
 5.52345E-05 , 4.10208E-29 
 5.53096E-05 , 0.00000E+00 
 5.53096E-05 , 9.00000E-01 
 5.53345E-05 , 9.00000E-01 
 5.53345E-05 , 7.60596E-13 
 5.53737E-05 , 0.00000E+00 
 5.54096E-05 , 0.00000E+00 
 5.54096E-05 , 9.00000E-01 
 5.54345E-05 , 9.00000E-01 
 5.54345E-05 ,-1.89327E-29 
 5.55096E-05 , 0.00000E+00 
 5.55096E-05 , 9.00000E-01 
 5.55345E-05 , 9.00000E-01 
 5.55345E-05 ,-3.53410E-28 
 5.56096E-05 , 0.00000E+00 
 5.56096E-05 , 9.00000E-01 
 5.56345E-05 , 9.00000E-01 
 5.56345E-05 ,-2.66767E-27 
 5.57096E-05 , 0.00000E+00 
 5.57096E-05 , 9.00000E-01 
 5.57345E-05 , 9.00000E-01 
 5.57345E-05 , 5.04871E-39 
 5.58096E-05 , 0.00000E+00 
 5.58096E-05 , 9.00000E-01 
 5.58345E-05 , 9.00000E-01 
 5.58345E-05 , 1.39516E-19 
 5.59096E-05 , 0.00000E+00 
 5.59096E-05 , 9.00000E-01 
 5.59345E-05 , 9.00000E-01 
 5.59345E-05 ,-4.62223E-33 
 5.60096E-05 , 0.00000E+00 
 5.60096E-05 , 9.00000E-01 
 5.60345E-05 , 9.00000E-01 
 5.60345E-05 , 7.22826E-20 
 5.61096E-05 , 0.00000E+00 
 5.61096E-05 , 9.00000E-01 
 5.61345E-05 , 9.00000E-01 
 5.61345E-05 ,-1.80038E-21 
 5.62096E-05 , 0.00000E+00 
 5.62096E-05 , 9.00000E-01 
 5.62345E-05 , 9.00000E-01 
 5.62345E-05 , 9.86076E-32 
 5.63096E-05 , 0.00000E+00 
 5.63096E-05 , 9.00000E-01 
 5.63345E-05 , 9.00000E-01 
 5.63345E-05 , 2.40955E-19 
 5.64096E-05 , 0.00000E+00 
 5.64096E-05 , 9.00000E-01 
 5.64345E-05 , 9.00000E-01 
 5.64345E-05 , 3.69779E-32 
 5.65096E-05 , 0.00000E+00 
 5.65096E-05 , 9.00000E-01 
 5.65345E-05 , 9.00000E-01 
 5.65345E-05 , 1.61657E-13 
 5.66096E-05 , 0.00000E+00 
 5.66096E-05 , 9.00000E-01 
 5.66345E-05 , 9.00000E-01 
 5.66345E-05 , 3.08149E-33 
 5.67096E-05 , 0.00000E+00 
 5.67096E-05 , 9.00000E-01 
 5.67345E-05 , 9.00000E-01 
 5.67345E-05 ,-5.39260E-33 
 5.68096E-05 , 0.00000E+00 
 5.68096E-05 , 9.00000E-01 
 5.68345E-05 , 9.00000E-01 
 5.68345E-05 , 6.31089E-29 
 5.69096E-05 , 0.00000E+00 
 5.69096E-05 , 9.00000E-01 
 5.69345E-05 , 9.00000E-01 
 5.69345E-05 , 0.00000E+00 
 5.70096E-05 , 0.00000E+00 
 5.70096E-05 , 9.00000E-01 
 5.70345E-05 , 9.00000E-01 
 5.70345E-05 , 8.75415E-13 
 5.70688E-05 , 0.00000E+00 
 5.71096E-05 , 0.00000E+00 
 5.71096E-05 , 9.00000E-01 
 5.71345E-05 , 9.00000E-01 
 5.71345E-05 ,-7.70372E-33 
 5.72096E-05 , 0.00000E+00 
 5.72096E-05 , 9.00000E-01 
 5.72345E-05 , 9.00000E-01 
 5.72345E-05 ,-1.51461E-28 
 5.73096E-05 , 0.00000E+00 
 5.73096E-05 , 9.00000E-01 
 5.73345E-05 , 9.00000E-01 
 5.73345E-05 , 6.16298E-33 
 5.74096E-05 , 0.00000E+00 
 5.74096E-05 , 9.00000E-01 
 5.74345E-05 , 9.00000E-01 
 5.74345E-05 ,-3.08149E-33 
 5.75096E-05 , 0.00000E+00 
 5.75096E-05 , 9.00000E-01 
 5.75345E-05 , 9.00000E-01 
 5.75345E-05 , 1.07852E-32 
 5.76096E-05 , 0.00000E+00 
 5.76096E-05 , 9.00000E-01 
 5.76345E-05 , 9.00000E-01 
 5.76345E-05 ,-5.04871E-39 
 5.77096E-05 , 0.00000E+00 
 5.77096E-05 , 9.00000E-01 
 5.77345E-05 , 9.00000E-01 
 5.77345E-05 ,-9.86076E-32 
 5.78096E-05 , 0.00000E+00 
 5.78096E-05 , 9.00000E-01 
 5.78345E-05 , 9.00000E-01 
 5.78345E-05 ,-5.04871E-39 
 5.79096E-05 , 0.00000E+00 
 5.79096E-05 , 9.00000E-01 
 5.79345E-05 , 9.00000E-01 
 5.79345E-05 , 0.00000E+00 
 5.80096E-05 , 0.00000E+00 
 5.80096E-05 , 9.00000E-01 
 5.80345E-05 , 9.00000E-01 
 5.80345E-05 , 5.04837E-39 
 5.81096E-05 , 0.00000E+00 
 5.81096E-05 , 9.00000E-01 
 5.81345E-05 , 9.00000E-01 
 5.81345E-05 , 0.00000E+00 
 5.82096E-05 , 0.00000E+00 
 5.82096E-05 , 9.00000E-01 
 5.82345E-05 , 9.00000E-01 
 5.82345E-05 ,-6.16298E-33 
 5.83096E-05 , 0.00000E+00 
 5.83096E-05 , 9.00000E-01 
 5.83345E-05 , 9.00000E-01 
 5.83345E-05 , 1.23260E-32 
 5.84096E-05 , 0.00000E+00 
 5.84096E-05 , 9.00000E-01 
 5.84345E-05 , 9.00000E-01 
 5.84345E-05 ,-1.07285E-28 
 5.85096E-05 , 0.00000E+00 
 5.85096E-05 , 9.00000E-01 
 5.85345E-05 , 9.00000E-01 
 5.85345E-05 , 3.08149E-33 
 5.86096E-05 , 0.00000E+00 
 5.86096E-05 , 9.00000E-01 
 5.86345E-05 , 9.00000E-01 
 5.86345E-05 , 0.00000E+00 
 5.87096E-05 , 0.00000E+00 
 5.87096E-05 , 9.00000E-01 
 5.87345E-05 , 9.00000E-01 
 5.87345E-05 ,-5.36425E-29 
 5.88096E-05 , 0.00000E+00 
 5.88096E-05 , 9.00000E-01 
 5.88345E-05 , 9.00000E-01 
 5.88345E-05 ,-2.31112E-33 
 5.89096E-05 , 0.00000E+00 
 5.89096E-05 , 9.00000E-01 
 5.89345E-05 , 9.00000E-01 
 5.89345E-05 , 1.67876E-21 
 5.90096E-05 , 0.00000E+00 
 5.90096E-05 , 9.00000E-01 
 5.90345E-05 , 9.00000E-01 
 5.90345E-05 , 1.23260E-32 
 5.91096E-05 , 0.00000E+00 
 5.91096E-05 , 9.00000E-01 
 5.91345E-05 , 9.00000E-01 
 5.91345E-05 ,-2.31112E-33 
 5.92096E-05 , 0.00000E+00 
 5.92096E-05 , 9.00000E-01 
 5.92345E-05 , 9.00000E-01 
 5.92345E-05 , 0.00000E+00 
 5.93096E-05 , 0.00000E+00 
 5.93096E-05 , 9.00000E-01 
 5.93345E-05 , 9.00000E-01 
 5.93345E-05 , 1.71782E-19 
 5.94096E-05 , 0.00000E+00 
 5.94096E-05 , 9.00000E-01 
 5.94345E-05 , 9.00000E-01 
 5.94345E-05 , 0.00000E+00 
 5.95096E-05 , 0.00000E+00 
 5.95096E-05 , 9.00000E-01 
 5.95345E-05 , 9.00000E-01 
 5.95345E-05 ,-6.16298E-33 
 5.96096E-05 , 0.00000E+00 
 5.96096E-05 , 9.00000E-01 
 5.96345E-05 , 9.00000E-01 
 5.96345E-05 ,-1.47911E-31 
 5.97096E-05 , 0.00000E+00 
 5.97096E-05 , 9.00000E-01 
 5.97345E-05 , 9.00000E-01 
 5.97345E-05 , 0.00000E+00 
 5.98096E-05 , 0.00000E+00 
 5.98096E-05 , 9.00000E-01 
 5.98345E-05 , 9.00000E-01 
 5.98345E-05 , 0.00000E+00 
 5.99096E-05 , 0.00000E+00 
 5.99096E-05 , 9.00000E-01 
 5.99345E-05 , 9.00000E-01 
 5.99345E-05 ,-6.16298E-33 
 6.00096E-05 , 0.00000E+00 
 6.00096E-05 , 9.00000E-01 
 6.00345E-05 , 9.00000E-01 
 6.00345E-05 , 2.39814E-28 
 6.01096E-05 , 0.00000E+00 
 6.01096E-05 , 9.00000E-01 
 6.01345E-05 , 9.00000E-01 
 6.01345E-05 ,-6.23666E-23 
 6.02096E-05 , 0.00000E+00 
 6.02096E-05 , 9.00000E-01 
 6.02345E-05 , 9.00000E-01 
 6.02345E-05 ,-6.16298E-33 
 6.03096E-05 , 0.00000E+00 
 6.03096E-05 , 9.00000E-01 
 6.03345E-05 , 9.00000E-01 
 6.03345E-05 , 8.07794E-28 
 6.04096E-05 , 0.00000E+00 
 6.04096E-05 , 9.00000E-01 
 6.04345E-05 , 9.00000E-01 
 6.04345E-05 ,-5.04871E-39 
 6.05096E-05 , 0.00000E+00 
 6.05096E-05 , 9.00000E-01 
 6.05345E-05 , 9.00000E-01 
 6.05345E-05 , 3.08149E-33 
 6.06096E-05 , 0.00000E+00 
 6.06096E-05 , 9.00000E-01 
 6.06345E-05 , 9.00000E-01 
 6.06345E-05 , 2.78528E-18 
 6.07096E-05 , 0.00000E+00 
 6.07096E-05 , 9.00000E-01 
 6.07345E-05 , 9.00000E-01 
 6.07345E-05 , 6.16298E-33 
 6.08096E-05 , 0.00000E+00 
 6.08096E-05 , 9.00000E-01 
 6.08345E-05 , 9.00000E-01 
 6.08345E-05 ,-7.70372E-34 
 6.09096E-05 , 0.00000E+00 
 6.09096E-05 , 9.00000E-01 
 6.09345E-05 , 9.00000E-01 
 6.09345E-05 ,-6.93335E-33 
 6.10096E-05 , 0.00000E+00 
 6.10096E-05 , 9.00000E-01 
 6.10345E-05 , 9.00000E-01 
 6.10345E-05 ,-3.15544E-30 
 6.11096E-05 , 0.00000E+00 
 6.11096E-05 , 9.00000E-01 
 6.11345E-05 , 9.00000E-01 
 6.11345E-05 , 7.66534E-20 
 6.12096E-05 , 0.00000E+00 
 6.12096E-05 , 9.00000E-01 
 6.12345E-05 , 9.00000E-01 
 6.12345E-05 ,-3.08149E-33 
 6.13096E-05 , 0.00000E+00 
 6.13096E-05 , 9.00000E-01 
 6.13345E-05 , 9.00000E-01 
 6.13345E-05 , 2.37759E-13 
 6.14096E-05 , 0.00000E+00 
 6.14096E-05 , 9.00000E-01 
 6.14345E-05 , 9.00000E-01 
 6.14345E-05 , 2.89026E-20 
 6.15096E-05 , 0.00000E+00 
 6.15096E-05 , 9.00000E-01 
 6.15345E-05 , 9.00000E-01 
 6.15345E-05 , 1.66634E-18 
 6.16096E-05 , 0.00000E+00 
 6.16096E-05 , 9.00000E-01 
 6.16345E-05 , 9.00000E-01 
 6.16345E-05 ,-5.51851E-22 
 6.17096E-05 , 0.00000E+00 
 6.17096E-05 , 9.00000E-01 
 6.17345E-05 , 9.00000E-01 
 6.17345E-05 ,-4.54384E-28 
 6.18096E-05 , 0.00000E+00 
 6.18096E-05 , 9.00000E-01 
 6.18345E-05 , 9.00000E-01 
 6.18345E-05 , 5.04871E-39 
 6.19096E-05 , 0.00000E+00 
 6.19096E-05 , 9.00000E-01 
 6.19345E-05 , 9.00000E-01 
 6.19345E-05 ,-1.69482E-32 
 6.20096E-05 , 0.00000E+00 
 6.20096E-05 , 9.00000E-01 
 6.20345E-05 , 9.00000E-01 
 6.20345E-05 , 3.63194E-22 
 6.21096E-05 , 0.00000E+00 
 6.21096E-05 , 9.00000E-01 
 6.21345E-05 , 9.00000E-01 
 6.21345E-05 ,-6.16298E-33 
 6.22096E-05 , 0.00000E+00 
 6.22096E-05 , 9.00000E-01 
 6.22345E-05 , 9.00000E-01 
 6.22345E-05 ,-1.54074E-32 
 6.23096E-05 , 0.00000E+00 
 6.23096E-05 , 9.00000E-01 
 6.23345E-05 , 9.00000E-01 
 6.23345E-05 , 1.26218E-28 
 6.24096E-05 , 0.00000E+00 
 6.24096E-05 , 9.00000E-01 
 6.24345E-05 , 9.00000E-01 
 6.24345E-05 , 4.28517E-18 
 6.25096E-05 , 0.00000E+00 
 6.25096E-05 , 9.00000E-01 
 6.25345E-05 , 9.00000E-01 
 6.25345E-05 , 5.98386E-20 
 6.26096E-05 , 0.00000E+00 
 6.26096E-05 , 9.00000E-01 
 6.26345E-05 , 9.00000E-01 
 6.26345E-05 , 2.84612E-19 
 6.27096E-05 , 0.00000E+00 
 6.27096E-05 , 9.00000E-01 
 6.27345E-05 , 9.00000E-01 
 6.27345E-05 , 2.78245E-22 
 6.28096E-05 , 0.00000E+00 
 6.28096E-05 , 9.00000E-01 
 6.28345E-05 , 9.00000E-01 
 6.28345E-05 ,-1.54074E-33 
 6.29096E-05 , 0.00000E+00 
 6.29096E-05 , 9.00000E-01 
 6.29345E-05 , 9.00000E-01 
 6.29345E-05 , 2.57117E-13 
 6.30096E-05 , 0.00000E+00 
 6.30096E-05 , 9.00000E-01 
 6.30345E-05 , 9.00000E-01 
 6.30345E-05 , 7.68375E-20 
 6.31096E-05 , 0.00000E+00 
 6.31096E-05 , 9.00000E-01 
 6.31345E-05 , 9.00000E-01 
 6.31345E-05 , 0.00000E+00 
 6.32096E-05 , 0.00000E+00 
 6.32096E-05 , 9.00000E-01 
 6.32345E-05 , 9.00000E-01 
 6.32345E-05 ,-1.23260E-32 
 6.33096E-05 , 0.00000E+00 
 6.33096E-05 , 9.00000E-01 
 6.33345E-05 , 9.00000E-01 
 6.33345E-05 , 9.24446E-33 
 6.34096E-05 , 0.00000E+00 
 6.34096E-05 , 9.00000E-01 
 6.34345E-05 , 9.00000E-01 
 6.34345E-05 , 5.87356E-21 
 6.35096E-05 , 0.00000E+00 
 6.35096E-05 , 9.00000E-01 
 6.35345E-05 , 9.00000E-01 
 6.35345E-05 , 0.00000E+00 
 6.36096E-05 , 0.00000E+00 
 6.36096E-05 , 9.00000E-01 
 6.36345E-05 , 9.00000E-01 
 6.36345E-05 ,-2.03968E-22 
 6.37096E-05 , 0.00000E+00 
 6.37096E-05 , 9.00000E-01 
 6.37345E-05 , 9.00000E-01 
 6.37345E-05 , 1.07852E-32 
 6.38096E-05 , 0.00000E+00 
 6.38096E-05 , 9.00000E-01 
 6.38345E-05 , 9.00000E-01 
 6.38345E-05 , 0.00000E+00 
 6.39096E-05 , 0.00000E+00 
 6.39096E-05 , 9.00000E-01 
 6.39345E-05 , 9.00000E-01 
 6.39345E-05 ,-1.23260E-32 
 6.40096E-05 , 0.00000E+00 
 6.40096E-05 , 9.00000E-01 
 6.40345E-05 , 9.00000E-01 
 6.40345E-05 , 1.61694E-24 
 6.41096E-05 , 0.00000E+00 
 6.41096E-05 , 9.00000E-01 
 6.41345E-05 , 9.00000E-01 
 6.41345E-05 , 1.84889E-32 
 6.42096E-05 , 0.00000E+00 
 6.42096E-05 , 9.00000E-01 
 6.42345E-05 , 9.00000E-01 
 6.42345E-05 ,-3.08149E-33 
 6.43096E-05 , 0.00000E+00 
 6.43096E-05 , 9.00000E-01 
 6.43345E-05 , 9.00000E-01 
 6.43345E-05 , 2.80859E-13 
 6.44096E-05 , 0.00000E+00 
 6.44096E-05 , 9.00000E-01 
 6.44345E-05 , 9.00000E-01 
 6.44345E-05 , 4.62223E-33 
 6.45096E-05 , 0.00000E+00 
 6.45096E-05 , 9.00000E-01 
 6.45345E-05 , 9.00000E-01 
 6.45345E-05 , 4.62223E-33 
 6.46096E-05 , 0.00000E+00 
 6.46096E-05 , 9.00000E-01 
 6.46345E-05 , 9.00000E-01 
 6.46345E-05 , 2.02138E-21 
 6.47096E-05 , 0.00000E+00 
 6.47096E-05 , 9.00000E-01 
 6.47345E-05 , 9.00000E-01 
 6.47345E-05 , 4.62223E-33 
 6.48096E-05 , 0.00000E+00 
 6.48096E-05 , 9.00000E-01 
 6.48345E-05 , 9.00000E-01 
 6.48345E-05 , 3.08149E-33 
 6.49096E-05 , 0.00000E+00 
 6.49096E-05 , 9.00000E-01 
 6.49345E-05 , 9.00000E-01 
 6.49345E-05 , 5.57380E-24 
 6.50096E-05 , 0.00000E+00 
 6.50096E-05 , 9.00000E-01 
 6.50345E-05 , 9.00000E-01 
 6.50345E-05 , 3.67439E-23 
 6.51096E-05 , 0.00000E+00 
 6.51096E-05 , 9.00000E-01 
 6.51345E-05 , 9.00000E-01 
 6.51345E-05 , 4.62223E-33 
 6.52096E-05 , 0.00000E+00 
 6.52096E-05 , 9.00000E-01 
 6.52345E-05 , 9.00000E-01 
 6.52345E-05 , 2.01948E-28 
 6.53096E-05 , 0.00000E+00 
 6.53096E-05 , 9.00000E-01 
 6.53345E-05 , 9.00000E-01 
 6.53345E-05 ,-2.07339E-21 
 6.54096E-05 , 0.00000E+00 
 6.54096E-05 , 9.00000E-01 
 6.54345E-05 , 9.00000E-01 
 6.54345E-05 , 0.00000E+00 
 6.55096E-05 , 0.00000E+00 
 6.55096E-05 , 9.00000E-01 
 6.55345E-05 , 9.00000E-01 
 6.55345E-05 , 4.67006E-28 
 6.56096E-05 , 0.00000E+00 
 6.56096E-05 , 9.00000E-01 
 6.56345E-05 , 9.00000E-01 
 6.56345E-05 , 0.00000E+00 
 6.57096E-05 , 0.00000E+00 
 6.57096E-05 , 9.00000E-01 
 6.57345E-05 , 9.00000E-01 
 6.57345E-05 , 1.88144E-13 
 6.58096E-05 , 0.00000E+00 
 6.58096E-05 , 9.00000E-01 
 6.58345E-05 , 9.00000E-01 
 6.58345E-05 , 3.94430E-31 
 6.59096E-05 , 0.00000E+00 
 6.59096E-05 , 9.00000E-01 
 6.59345E-05 , 9.00000E-01 
 6.59345E-05 , 2.69985E-13 
 6.60096E-05 , 0.00000E+00 
 6.60096E-05 , 9.00000E-01 
 6.60345E-05 , 9.00000E-01 
 6.60345E-05 , 2.86322E-13 
 6.61096E-05 , 0.00000E+00 
 6.61096E-05 , 9.00000E-01 
 6.61345E-05 , 9.00000E-01 
 6.61345E-05 , 0.00000E+00 
 6.62096E-05 , 0.00000E+00 
 6.62096E-05 , 9.00000E-01 
 6.62345E-05 , 9.00000E-01 
 6.62345E-05 ,-3.08149E-33 
 6.63096E-05 , 0.00000E+00 
 6.63096E-05 , 9.00000E-01 
 6.63345E-05 , 9.00000E-01 
 6.63345E-05 ,-6.16298E-33 
 6.64096E-05 , 0.00000E+00 
 6.64096E-05 , 9.00000E-01 
 6.64345E-05 , 9.00000E-01 
 6.64345E-05 , 8.27875E-20 
 6.65096E-05 , 0.00000E+00 
 6.65096E-05 , 9.00000E-01 
 6.65345E-05 , 9.00000E-01 
 6.65345E-05 ,-1.54074E-33 
 6.66096E-05 , 0.00000E+00 
 6.66096E-05 , 9.00000E-01 
 6.66345E-05 , 9.00000E-01 
 6.66345E-05 , 1.26218E-28 
 6.67096E-05 , 0.00000E+00 
 6.67096E-05 , 9.00000E-01 
 6.67345E-05 , 9.00000E-01 
 6.67345E-05 ,-1.51461E-28 
 6.68096E-05 , 0.00000E+00 
 6.68096E-05 , 9.00000E-01 
 6.68345E-05 , 9.00000E-01 
 6.68345E-05 ,-7.35882E-22 
 6.69096E-05 , 0.00000E+00 
 6.69096E-05 , 9.00000E-01 
 6.69345E-05 , 9.00000E-01 
 6.69345E-05 , 1.25994E-12 
 6.69578E-05 , 0.00000E+00 
 6.70096E-05 , 0.00000E+00 
 6.70096E-05 , 9.00000E-01 
 6.70345E-05 , 9.00000E-01 
 6.70345E-05 , 7.18510E-20 
 6.71096E-05 , 0.00000E+00 
 6.71096E-05 , 9.00000E-01 
 6.71345E-05 , 9.00000E-01 
 6.71345E-05 ,-5.04871E-39 
 6.72096E-05 , 0.00000E+00 
 6.72096E-05 , 9.00000E-01 
 6.72345E-05 , 9.00000E-01 
 6.72345E-05 , 4.09471E-20 
 6.73096E-05 , 0.00000E+00 
 6.73096E-05 , 9.00000E-01 
 6.73345E-05 , 9.00000E-01 
 6.73345E-05 , 1.97215E-31 
 6.74096E-05 , 0.00000E+00 
 6.74096E-05 , 9.00000E-01 
 6.74345E-05 , 9.00000E-01 
 6.74345E-05 , 8.37856E-20 
 6.75096E-05 , 0.00000E+00 
 6.75096E-05 , 9.00000E-01 
 6.75345E-05 , 9.00000E-01 
 6.75345E-05 , 2.54302E-13 
 6.76096E-05 , 0.00000E+00 
 6.76096E-05 , 9.00000E-01 
 6.76345E-05 , 9.00000E-01 
 6.76345E-05 ,-9.24446E-33 
 6.77096E-05 , 0.00000E+00 
 6.77096E-05 , 9.00000E-01 
 6.77345E-05 , 9.00000E-01 
 6.77345E-05 ,-8.93627E-23 
 6.78096E-05 , 0.00000E+00 
 6.78096E-05 , 9.00000E-01 
 6.78345E-05 , 9.00000E-01 
 6.78345E-05 , 1.23260E-32 
 6.79096E-05 , 0.00000E+00 
 6.79096E-05 , 9.00000E-01 
 6.79345E-05 , 9.00000E-01 
 6.79345E-05 , 1.54074E-33 
 6.80096E-05 , 0.00000E+00 
 6.80096E-05 , 9.00000E-01 
 6.80345E-05 , 9.00000E-01 
 6.80345E-05 , 1.51650E-21 
 6.81096E-05 , 0.00000E+00 
 6.81096E-05 , 9.00000E-01 
 6.81345E-05 , 9.00000E-01 
 6.81345E-05 , 1.54945E-18 
 6.82096E-05 , 0.00000E+00 
 6.82096E-05 , 9.00000E-01 
 6.82345E-05 , 9.00000E-01 
 6.82345E-05 , 1.54074E-33 
 6.83096E-05 , 0.00000E+00 
 6.83096E-05 , 9.00000E-01 
 6.83345E-05 , 9.00000E-01 
 6.83345E-05 ,-6.16298E-33 
 6.84096E-05 , 0.00000E+00 
 6.84096E-05 , 9.00000E-01 
 6.84345E-05 , 9.00000E-01 
 6.84345E-05 , 5.04871E-39 
 6.85096E-05 , 0.00000E+00 
 6.85096E-05 , 9.00000E-01 
 6.85345E-05 , 9.00000E-01 
 6.85345E-05 ,-9.31269E-22 
 6.86096E-05 , 0.00000E+00 
 6.86096E-05 , 9.00000E-01 
 6.86345E-05 , 9.00000E-01 
 6.86345E-05 ,-2.64938E-22 
 6.87096E-05 , 0.00000E+00 
 6.87096E-05 , 9.00000E-01 
 6.87345E-05 , 9.00000E-01 
 6.87345E-05 , 9.74039E-21 
 6.88096E-05 , 0.00000E+00 
 6.88096E-05 , 9.00000E-01 
 6.88345E-05 , 9.00000E-01 
 6.88345E-05 , 1.73549E-29 
 6.89096E-05 , 0.00000E+00 
 6.89096E-05 , 9.00000E-01 
 6.89345E-05 , 9.00000E-01 
 6.89345E-05 , 3.28921E-18 
 6.90096E-05 , 0.00000E+00 
 6.90096E-05 , 9.00000E-01 
 6.90345E-05 , 9.00000E-01 
 6.90345E-05 ,-2.31112E-33 
 6.91096E-05 , 0.00000E+00 
